Rooms,Type,Price,Propertycount,Distance
3,h,,10529,17.9
4,h,565000,10529,17.9
4,h,590000,10529,17.9
3,h,430000,10529,17.9
3,h,591000,10529,17.9
3,h,505000,10529,17.9
4,h,500000,10529,17.9
4,h,648000,10529,17.9
4,h,,10529,17.9
4,h,2100000,2079,10.2
4,h,,2079,10.2
4,h,2200000,2079,10.2
2,u,,3891,16.2
3,h,1100000,6232,6.2
2,u,,6232,6.2
3,h,,8280,26.5
4,t,945000,3650,21.5
3,h,1275000,13366,14.2
3,h,850000,13366,14.2
3,t,905000,13366,14.2
4,h,,13366,14.2
4,h,,13366,14.2
3,h,796500,7113,18.8
4,h,773000,7113,18.8
4,h,,7113,18.8
3,t,785000,4442,10.1
3,h,1420000,4442,10.1
3,h,840000,2291,10.4
3,h,975000,2291,10.4
3,h,1385000,6821,1.8
3,h,,11364,5.3
3,h,,11364,5.3
4,h,2175000,11364,5.3
3,h,1085000,11364,5.3
4,h,1065000,4973,15.4
3,h,727500,2651,11.2
3,u,600000,2651,11.2
2,u,625000,5087,21.5
3,t,722000,5087,21.5
3,t,795000,5087,21.5
2,t,500000,7485,8.5
2,u,485000,7485,8.5
3,h,,7485,8.5
4,h,950000,3351,31.2
4,h,584500,15542,14.7
4,h,,15542,14.7
3,t,,8648,3.5
2,u,,7717,4.6
2,h,722000,14577,8.4
3,t,785000,14577,8.4
2,u,452000,21650,12
2,u,335000,21650,12
3,h,585000,21650,12
3,u,540000,21650,12
2,t,,21650,12
3,h,635000,21650,12
2,t,550000,21650,12
2,u,360000,21650,12
2,u,380000,21650,12
1,u,,21650,12
3,h,546000,21650,12
2,t,550000,21650,12
3,u,400000,21650,12
4,h,1700000,21650,12
2,u,391000,14949,2.4
2,h,1035000,14949,2.4
2,u,530000,14949,2.4
2,h,,7785,19.9
4,t,690000,4407,21.3
5,h,2530000,3540,8.9
3,h,720000,3540,8.9
4,h,600000,5833,20.6
2,h,420000,8077,35.4
3,t,691000,984,6.2
3,h,1200000,5943,1.9
2,h,,5943,1.9
3,h,420000,7969,20.5
4,h,,7969,20.5
4,h,2525000,14887,2.7
2,h,1036500,14887,2.7
2,u,627500,14887,2.7
3,u,1072000,14887,2.7
1,u,425000,14887,2.7
2,u,380000,8400,0.7
3,h,690000,7412,20.8
2,u,526000,7412,20.8
2,u,540000,13240,5
2,u,475000,13240,5
1,u,335000,13240,5
3,h,675000,3755,10.5
3,h,,6763,10.5
4,h,510000,6763,10.5
2,u,805000,5457,10.2
5,h,1975000,5457,10.2
5,h,1602000,6202,15.5
3,h,982000,5420,12.4
4,h,958000,5420,12.4
4,h,1000000,5420,12.4
3,h,405000,7955,15.3
3,h,701000,8870,7
2,t,,7217,4.1
4,h,4000000,7217,4.1
2,u,,7217,4.1
3,h,1257000,1052,4.3
3,h,476500,5811,18.4
3,u,450000,3296,12.9
3,h,900000,3296,12.9
3,h,452500,3296,12.9
5,h,930000,4181,17.2
5,h,1321000,4280,17.2
4,h,1395000,2003,21.1
4,h,1116500,709,21.5
3,h,808000,2329,14.5
4,h,475000,16166,14.7
3,h,385000,16166,14.7
3,h,,5058,6.4
3,h,756000,5058,6.4
4,h,1725000,7392,16.7
3,h,1010000,6380,6.8
4,h,881000,802,6.8
2,u,450000,4380,4.6
4,h,585000,2940,25.5
2,u,,1369,12.7
3,h,602500,1369,12.7
3,h,850000,6543,6.3
2,u,501344,6543,6.3
2,u,550000,6543,6.3
3,h,1500000,1543,7.5
3,h,1350000,1543,7.5
2,u,585000,3464,10.4
2,h,570000,3464,10.4
2,h,560000,3464,10.4
2,u,430000,3464,10.4
3,h,,3280,3
2,t,,2185,10.5
4,h,2250000,2211,5.7
3,h,,5132,9.4
3,h,,5132,9.4
2,h,850000,5132,9.4
3,h,492000,1281,12.8
2,u,463000,1281,12.8
2,u,620000,4836,6.3
3,h,,4836,6.3
2,u,500000,6567,4.3
2,h,1025000,6567,4.3
3,t,811000,3052,10.2
4,h,1205000,2824,21.5
4,h,1240000,2824,21.5
3,t,980000,2824,21.5
4,h,940000,2243,21.5
4,h,,4502,9.5
5,h,,4502,9.5
3,t,730000,4502,9.5
3,h,921000,4502,9.5
3,h,680000,4502,9.5
4,h,1000000,4502,9.5
2,u,400000,2952,6.4
2,u,435000,2952,6.4
2,u,795000,2952,6.4
4,h,,7809,9.7
3,h,,7809,9.7
4,h,2400000,7809,9.7
3,h,1525000,7809,9.7
3,h,1200000,7809,9.7
3,h,1425000,7809,9.7
3,u,,5030,23.2
5,h,1400000,5366,17.3
4,h,,5366,17.3
3,h,1550000,6795,11.4
3,h,900000,6795,11.4
4,t,,6795,11.4
4,h,,6795,11.4
3,h,,6795,11.4
2,u,,6795,11.4
4,h,,6795,11.4
4,h,1000000,6795,11.4
4,t,1150000,10969,13.8
3,h,,10969,13.8
3,h,1020000,10969,13.8
3,h,700000,10969,13.8
2,u,455000,10969,13.8
3,h,930000,10969,13.8
3,h,,10969,13.8
4,t,1190000,10969,13.8
4,h,,17093,35.2
6,h,650000,17093,35.2
4,h,,2866,17.3
2,u,,2866,17.3
4,h,1181000,5713,13.4
3,t,,5713,13.4
3,h,1200000,5713,13.4
5,h,1100000,4387,13.4
3,u,910000,4387,13.4
3,h,,4387,13.4
2,u,665000,4387,13.4
4,h,,4387,13.4
2,h,,9704,25
3,h,,9704,25
2,t,,4605,10.9
4,h,2890000,10579,10.5
2,t,,10579,10.5
3,t,2155000,10579,10.5
2,h,1750000,10579,10.5
2,u,810000,10579,10.5
2,u,785000,10579,10.5
2,h,1360000,10579,10.5
3,h,,10579,10.5
2,u,986000,10579,10.5
3,u,1205000,6938,10.3
4,h,,6938,10.3
4,h,1800000,6938,10.3
3,h,,6938,10.3
3,h,1355000,6938,10.3
3,t,470000,4294,14
3,h,,4294,14
3,h,620000,4294,14
3,h,590000,4294,14
4,h,,962,6.4
3,h,,11918,5.2
3,h,,11918,5.2
2,u,555000,11918,5.2
2,h,1120000,11918,5.2
2,h,995000,11918,5.2
4,h,1080000,11918,5.2
3,h,822000,11918,5.2
3,u,550000,11918,5.2
5,h,900000,11918,5.2
3,h,2025000,11918,5.2
3,t,,5533,4
3,t,,5533,4
2,t,580000,7082,5.2
4,h,1431500,271,22.9
3,h,1020000,4480,10.8
7,h,,10175,12.1
3,h,643000,10175,12.1
4,h,995000,10175,12.1
4,h,,5678,10.4
3,h,1690000,8920,7.7
3,t,,8920,7.7
3,u,857500,8920,7.7
2,h,2200000,3265,8.4
3,h,2200000,3265,8.4
2,h,1225000,3106,3.5
2,t,750000,3106,3.5
1,u,315000,7822,10.1
4,h,716000,7719,14.8
3,h,565000,8060,34.9
4,h,1800000,2379,8.7
3,h,1015000,5051,8.7
3,h,,3906,27
2,u,653000,9758,17.9
3,u,742000,9758,17.9
3,u,780000,9758,17.9
3,h,650000,3789,27.1
4,h,,5837,16.7
3,h,,5837,16.7
3,t,738000,4734,17.5
3,t,690000,4734,17.5
2,u,450000,4734,17.5
3,h,900000,2954,3.6
4,h,1350000,11204,6.7
3,h,921000,11204,6.7
4,h,1405000,11204,6.7
3,h,1120000,11204,6.7
3,h,820000,3445,6.7
3,h,,3445,6.7
3,h,640000,3445,6.7
2,h,835000,3445,6.7
3,h,,3445,6.7
3,h,610000,3445,6.7
3,h,498000,15510,20.6
4,h,620000,15510,20.6
4,h,740000,15510,20.6
3,h,580000,15510,20.6
3,h,595000,15510,20.6
3,h,560000,15510,20.6
3,t,,11925,23
3,h,860000,1705,23
3,h,,2246,14
4,h,,8322,24.7
4,h,2700000,892,7.9
2,h,662500,4258,21.8
4,h,,3940,22.2
3,u,640000,3940,22.2
3,u,635000,3940,22.2
3,h,942000,9028,12.4
4,h,,10999,14.3
2,u,,10999,14.3
2,u,641000,10999,14.3
4,t,1455000,10999,14.3
3,u,,10999,14.3
3,h,,7254,25.9
4,h,506000,7254,25.9
2,u,700000,2546,27
1,u,300000,4898,7.2
2,h,1440000,4898,7.2
3,u,550000,2346,18
4,h,,8989,7.2
3,h,,8989,7.2
2,u,581000,8989,7.2
2,u,,8989,7.2
4,h,825000,8443,28.5
4,h,,10926,19.6
5,h,625000,10926,19.6
4,t,,10926,19.6
2,u,356000,10926,19.6
3,t,450000,10926,19.6
3,h,,9264,7.5
4,h,1850000,9264,7.5
5,h,1725000,9264,7.5
4,h,1705000,9264,7.5
3,t,1025000,9264,7.5
4,h,2100000,9264,7.5
2,t,,9264,7.5
3,h,,588,7.5
3,h,,2970,5.7
2,h,900000,2970,5.7
3,h,671000,10788,24.8
5,h,,10788,24.8
4,h,675000,10788,24.8
2,t,880000,5825,2.1
2,h,1200000,5825,2.1
1,u,412500,6244,3.6
4,h,1500000,6244,3.6
2,t,736000,6244,3.6
2,u,,6244,3.6
3,t,850000,3593,3.4
2,u,393000,3593,3.4
3,h,1071000,7570,5.1
2,h,810000,7570,5.1
2,u,436000,7570,5.1
4,h,590000,17055,38
4,h,700000,17055,38
3,h,,2500,36.9
3,h,500000,2500,36.9
3,h,700000,3376,45.9
5,h,700000,3376,45.9
3,h,490000,3376,45.9
3,h,585000,3285,12.9
3,h,620000,3285,12.9
2,u,561250,2403,10.1
4,h,1700000,10412,7.3
4,h,1950000,10412,7.3
2,u,900000,10412,7.3
5,h,,15321,16.7
4,h,1300000,15321,16.7
4,h,1050000,15321,16.7
4,h,,15321,16.7
3,h,,15321,16.7
3,h,1755000,15321,16.7
4,h,1465000,15321,16.7
3,h,,8870,11.2
3,t,570000,8870,11.2
4,h,,8870,11.2
5,h,,8870,11.2
2,h,,8870,11.2
5,h,1335000,1071,12.9
3,h,570000,1071,12.9
3,h,765000,8524,16.1
3,h,790000,8524,16.1
3,h,1115000,8524,16.1
3,h,770000,8524,16.1
3,t,,4864,20.4
5,h,855000,4864,20.4
5,h,960000,4864,20.4
4,h,867000,4864,20.4
3,h,705000,2606,11.2
3,t,,5454,13.8
5,h,,5454,13.8
1,u,397000,11308,5.3
2,h,,11308,5.3
2,u,622000,11308,5.3
2,u,480000,6482,6.2
4,h,,6482,6.2
2,u,486000,1048,18.7
3,t,820000,2890,8.9
2,h,630000,2947,8.8
2,h,645000,2674,8.8
4,h,705000,2674,8.8
3,t,610000,2674,8.8
2,t,520000,2674,8.8
3,h,,4794,16
3,h,580000,5556,18
3,h,510000,5556,18
4,h,680000,5556,18
4,h,570000,13830,18.4
3,h,,13830,18.4
3,h,527007,13830,18.4
8,h,1100000,13830,18.4
3,h,1220000,5549,7.8
3,h,,851,14
3,h,610000,1202,14
5,h,800000,3656,15.5
4,h,760000,5629,11.7
3,h,710000,5629,11.7
4,h,750000,1119,10.4
3,h,640000,1119,10.4
2,h,,5263,3.4
4,h,1470000,5263,3.4
2,h,1046000,5263,3.4
3,h,1600000,5263,3.4
3,h,,10331,5.4
3,h,1705000,10331,5.4
2,h,1510000,2671,7.3
3,h,1125000,2671,7.3
5,h,,8459,25.2
4,t,,1808,6.4
2,u,,1808,6.4
3,h,551000,8279,16.3
6,h,,8279,16.3
3,h,651000,8279,16.3
4,h,660000,8279,16.3
3,h,,8743,41
3,h,,1934,33.8
4,h,1120000,4168,12.7
3,h,,4168,12.7
4,h,,4168,12.7
2,u,,4168,12.7
3,h,,4168,12.7
2,h,910000,3873,6.4
2,h,1670000,4675,5.9
3,h,1450000,8801,8.4
3,h,,8801,8.4
2,t,701000,8801,8.4
2,u,477000,4918,4.3
3,u,628000,4918,4.3
2,h,907000,2397,11.4
3,h,,4704,17.4
3,t,,4704,17.4
2,u,662000,17496,0
3,u,700000,17496,0
1,u,460000,17496,0
2,u,680000,17496,0
3,h,346000,4718,29.8
3,h,750000,6162,20
2,u,630000,6162,20
3,h,1165000,6162,20
3,h,,5812,25.9
4,h,573500,5812,25.9
3,h,490000,5812,25.9
4,h,,5812,25.9
4,h,650000,1158,20.6
3,h,2500000,2019,3
3,h,2305000,2019,3
3,h,,10529,17.9
3,h,707000,10529,17.9
3,h,570000,10529,17.9
5,h,681000,10529,17.9
5,h,938000,10529,17.9
4,h,1501000,6871,17.2
3,h,775000,6871,17.2
3,h,,6871,17.2
4,h,,6871,17.2
5,h,1000000,6871,17.2
4,h,990500,6871,17.2
3,h,,2079,10.2
2,h,745000,2079,10.2
5,h,1260000,3891,16.2
2,h,,3891,16.2
3,h,,3891,16.2
4,h,,3891,16.2
3,h,880000,6232,6.2
3,t,732000,6232,6.2
3,t,1050000,2555,14.3
5,h,,8280,26.5
3,t,1300000,3650,21.5
1,u,,3650,21.5
4,h,,13366,14.2
4,h,,13366,14.2
2,u,671500,13366,14.2
3,t,,13366,14.2
4,h,1370000,7113,18.8
3,h,900000,7113,18.8
4,h,,4442,10.1
3,h,1200000,4442,10.1
2,u,,4442,10.1
3,h,,9376,34.1
5,h,720000,9376,34.1
3,h,1200000,5498,6.2
2,h,850000,5498,6.2
4,h,,5498,6.2
4,h,1350000,5498,6.2
4,h,,5498,6.2
2,u,720000,2291,10.4
3,h,750000,2291,10.4
5,h,,11806,22.7
3,h,,11806,22.7
3,t,,11806,22.7
3,u,,11806,22.7
3,h,1400000,6821,1.8
2,u,500000,6821,1.8
5,h,1520000,11364,5.3
2,h,,11364,5.3
3,h,1250000,11364,5.3
2,h,1150000,11364,5.3
3,h,1100000,11364,5.3
3,h,1735000,11364,5.3
4,h,875000,902,16.7
3,h,,902,16.7
3,t,805000,4973,15.4
3,h,,2651,11.2
3,h,912000,2651,11.2
4,h,,5087,21.5
3,h,2280000,2309,1.8
3,h,900000,7485,8.5
2,u,,7485,8.5
2,h,940000,7485,8.5
5,h,2000000,777,20.1
4,h,780000,15542,14.7
4,h,,15542,14.7
4,h,560000,15542,14.7
4,h,555000,15542,14.7
3,t,1324000,8648,3.5
2,h,,8648,3.5
2,h,900000,8648,3.5
3,h,,8648,3.5
2,u,,7717,4.6
3,h,1250000,7717,4.6
3,t,,7717,4.6
3,h,970000,14577,8.4
4,h,,14577,8.4
3,h,1280000,14577,8.4
3,h,720000,14577,8.4
3,h,901000,14577,8.4
3,h,,21650,12
3,h,950000,21650,12
5,h,,21650,12
2,u,600250,21650,12
3,h,650000,21650,12
3,t,630000,21650,12
2,t,,21650,12
2,t,561000,21650,12
3,t,620000,21650,12
2,t,551000,21650,12
3,h,700000,21650,12
3,h,820000,21650,12
2,h,680000,21650,12
1,u,350000,21650,12
3,h,675000,21650,12
2,h,,14949,2.4
1,u,,14949,2.4
2,h,970000,14949,2.4
2,h,,14949,2.4
2,u,595000,14949,2.4
2,h,1190000,14949,2.4
2,u,,14949,2.4
3,h,,4407,21.3
3,h,790000,4407,21.3
3,h,785000,4407,21.3
3,h,785000,4407,21.3
2,u,325000,3540,8.9
4,h,,3540,8.9
2,u,372000,5833,20.6
3,h,485000,5833,20.6
3,h,490000,5833,20.6
2,u,,4497,15.2
3,h,1845000,4497,15.2
3,t,,4497,15.2
3,h,,8077,35.4
3,h,,8077,35.4
3,t,1000000,2417,5.1
6,h,1875000,2417,5.1
2,h,990000,2417,5.1
2,u,512500,2417,5.1
3,h,1790000,2417,5.1
4,h,,888,35.2
4,t,800000,984,6.2
2,u,606000,5943,1.9
3,h,1200000,5943,1.9
1,h,850000,5943,1.9
4,h,653000,7969,20.5
4,h,725000,7969,20.5
2,u,597000,14887,2.7
3,h,1575000,14887,2.7
2,u,680000,14887,2.7
1,u,,14887,2.7
2,h,551000,7412,20.8
2,h,,4054,22.2
2,u,450000,14042,14
3,h,,14042,14
3,h,,14042,14
1,u,435000,13240,5
2,u,500000,13240,5
2,u,587000,13240,5
4,h,1750000,3284,8.2
3,h,1026000,3284,8.2
3,h,1250000,3284,8.2
5,h,1920000,3284,8.2
3,h,810000,3755,10.5
3,h,701500,4217,10.5
5,h,890000,6763,10.5
3,h,630000,6763,10.5
2,h,640000,6763,10.5
3,h,580000,6763,10.5
4,h,950000,6763,10.5
3,h,740000,4242,18
5,h,780000,5336,15.5
4,h,,6202,15.5
4,h,959000,5420,12.4
3,h,,5420,12.4
3,h,925000,5420,12.4
5,h,1050000,7955,15.3
3,h,,7955,15.3
3,h,,7955,15.3
3,t,,8870,7
3,h,1595000,8870,7
2,u,460000,8870,7
2,u,,7217,4.1
3,u,1535000,7217,4.1
2,u,,7217,4.1
3,h,1890000,7217,4.1
3,h,,7217,4.1
2,u,,7217,4.1
3,t,380000,5811,18.4
3,t,580000,3296,12.9
4,h,675000,3296,12.9
4,h,600000,3296,12.9
3,h,620000,3296,12.9
3,h,1075000,4181,17.2
5,h,960000,4280,17.2
4,h,1192150,4280,17.2
4,h,,4280,17.2
4,h,,4280,17.2
3,h,750000,2698,8.9
3,h,865500,2698,8.9
5,h,,7082,14.7
4,h,,7082,14.7
3,t,986000,7082,14.7
3,u,632000,2329,14.5
4,h,,1442,14.5
4,h,990000,1442,14.5
4,h,,16166,14.7
5,h,,16166,14.7
3,h,537000,16166,14.7
4,h,500000,16166,14.7
5,h,550000,16166,14.7
4,h,650000,16166,14.7
3,h,385000,16166,14.7
3,h,640000,16166,14.7
2,h,680000,5058,6.4
3,h,,5058,6.4
2,h,640000,5058,6.4
3,h,660000,2474,16.5
4,h,1439000,6380,6.8
3,h,1420000,6380,6.8
6,h,,6380,6.8
2,h,,4380,4.6
5,h,651000,2940,25.5
3,h,785000,1369,12.7
3,h,821000,1369,12.7
3,h,1552500,6543,6.3
2,h,930000,6543,6.3
2,u,422500,6543,6.3
3,h,1275000,4019,3
4,h,980000,3464,10.4
3,h,,3464,10.4
3,t,560500,7630,15.5
3,h,639000,7630,15.5
5,h,945000,5132,9.4
4,h,995000,5132,9.4
3,t,607000,1281,12.8
4,h,2750000,4836,6.3
3,t,,4836,6.3
4,h,,6567,4.3
4,h,2700000,6567,4.3
1,h,370000,6567,4.3
3,u,1255000,3052,10.2
4,h,1725000,3052,10.2
4,h,1350000,2894,10.2
3,h,850000,2824,21.5
3,h,890500,2243,21.5
3,h,567000,1130,16.5
4,t,,4502,9.5
3,h,825000,4502,9.5
3,h,,4502,9.5
2,h,681100,4502,9.5
3,h,923000,4502,9.5
3,h,920000,4502,9.5
1,u,473000,2952,6.4
2,u,617000,2952,6.4
3,u,1390000,5682,7.9
4,h,2800000,7809,9.7
3,h,,5030,23.2
3,h,,3598,23.2
3,h,2400000,5366,17.3
4,h,,5366,17.3
4,t,2300000,5366,17.3
2,u,808000,5366,17.3
2,u,682500,5366,17.3
3,h,870000,790,8.8
3,h,1106000,6795,11.4
3,h,970000,6795,11.4
3,h,1250000,6795,11.4
4,h,1150000,10969,13.8
3,t,1450000,10969,13.8
4,h,,10969,13.8
3,h,,10969,13.8
4,h,1400000,5713,13.4
3,t,878000,5713,13.4
3,h,1020000,2867,13.4
4,h,1300000,4387,13.4
4,h,970000,4387,13.4
2,h,1241000,4387,13.4
3,h,790000,2887,27
4,h,,9704,25
3,h,1070000,3589,8.6
2,h,765000,3589,8.6
2,u,638000,1390,16.1
3,h,,10579,10.5
3,h,2070000,10579,10.5
3,h,,6938,10.3
4,h,,6938,10.3
3,t,900000,11918,5.2
3,h,,11918,5.2
3,h,1100000,11918,5.2
2,h,1080000,11918,5.2
3,h,983000,5533,4
2,t,611000,7082,5.2
3,h,1230000,7082,5.2
2,u,575000,7082,5.2
2,u,470000,7082,5.2
3,t,945000,7082,5.2
4,h,,10175,12.1
3,h,620000,10175,12.1
2,t,665000,10175,12.1
3,h,850000,10175,12.1
3,h,,10175,12.1
4,h,950000,4048,14.7
2,u,,4048,14.7
4,h,680000,2674,14.8
1,u,420000,8920,7.7
4,h,2100000,3265,8.4
6,u,,3265,8.4
2,u,630000,6786,1.6
3,h,1900000,3106,3.5
2,h,,3106,3.5
2,h,1100000,3106,3.5
2,h,1185000,3106,3.5
2,t,800000,7822,10.1
3,h,725000,1989,31.2
2,u,650000,1989,31.2
6,h,2300000,1989,31.2
3,h,591500,8060,34.9
3,t,,8060,34.9
1,u,283000,608,8.4
2,u,685000,6923,7.8
1,u,440500,6923,7.8
2,u,673000,5051,8.7
4,h,,5051,8.7
3,h,,3582,11.7
3,t,1350000,3906,27
2,u,680000,9758,17.9
3,h,950000,9758,17.9
3,h,745000,2727,17.5
3,h,1380000,5837,16.7
3,h,,5837,16.7
3,u,710000,4734,17.5
2,h,,2954,3.6
2,u,656500,11204,6.7
3,h,1325000,11204,6.7
3,h,830000,11204,6.7
2,u,590000,11204,6.7
3,h,965000,3445,6.7
3,h,1050000,4553,2
4,h,650000,15510,20.6
3,h,615000,15510,20.6
4,h,600000,15510,20.6
4,h,600000,15510,20.6
3,h,617000,15510,20.6
3,h,480000,15510,20.6
3,u,429500,15510,20.6
3,h,535000,15510,20.6
5,h,,5462,34.7
1,u,,1123,2.4
4,h,880000,11925,23
3,h,1112000,11925,23
3,h,590000,11925,23
5,h,915000,1705,23
6,h,,2985,23
2,u,510000,2985,23
2,u,,2985,23
4,h,,10894,24.7
2,u,,10894,24.7
3,h,635000,8322,24.7
3,h,,8322,24.7
3,h,,6388,14.8
3,h,560000,6388,14.8
3,t,540000,2898,18
4,h,700000,2276,14.7
4,h,880000,2276,14.7
4,h,860000,4258,21.8
3,h,790000,3940,22.2
3,h,790000,3940,22.2
3,h,1413000,9028,12.4
4,h,1410000,9028,12.4
5,h,1300000,9028,12.4
3,h,1105000,9028,12.4
3,h,1275000,9028,12.4
3,h,1020000,10999,14.3
2,u,720000,10999,14.3
3,h,1700000,10999,14.3
4,h,1220000,10999,14.3
4,h,1261000,4790,16.1
6,h,,7254,25.9
4,h,766000,7254,25.9
3,u,2860000,3040,1.3
3,h,942000,2546,27
3,t,,2546,27
3,h,1203000,2546,27
4,h,930000,6990,18
2,u,620000,6990,18
4,h,1250000,2346,18
2,u,920000,8989,7.2
4,h,,8989,7.2
4,h,815000,8443,28.5
3,h,625000,10926,19.6
4,h,,10926,19.6
3,t,540000,10926,19.6
4,h,620000,10926,19.6
4,h,2317000,9264,7.5
1,u,330000,9264,7.5
2,h,1100000,9264,7.5
4,h,1900000,9264,7.5
4,h,,852,29.8
1,u,440000,2970,5.7
2,t,735000,2970,5.7
5,h,670000,5070,13.1
3,h,,5070,13.1
4,h,881000,10788,24.8
2,h,,6244,3.6
4,h,3840000,6244,3.6
2,u,640000,3593,3.4
2,t,,3593,3.4
2,t,475000,7570,5.1
3,h,1040000,7570,5.1
2,h,610000,7570,5.1
3,h,,7570,5.1
3,h,675500,7570,5.1
7,h,840000,4385,15.4
3,h,1310000,4385,15.4
2,u,762010,4385,15.4
2,h,762010,4385,15.4
3,h,,4385,15.4
3,h,1090000,4385,15.4
3,h,685000,17055,38
3,h,640000,17055,38
3,h,667500,17055,38
3,h,670000,17055,38
4,h,815000,17055,38
4,h,520000,2500,36.9
3,h,715000,7566,38
3,h,1650000,534,7.2
3,h,550000,3285,12.9
4,h,690000,3285,12.9
3,h,590000,3285,12.9
2,u,595000,10412,7.3
4,h,1291000,15321,16.7
3,u,,15321,16.7
5,h,1999000,15321,16.7
3,t,795000,15321,16.7
3,h,1120000,15321,16.7
2,t,535000,8870,11.2
4,h,720000,8870,11.2
3,h,810000,8870,11.2
2,u,375000,8870,11.2
3,h,950000,8870,11.2
2,t,557000,8870,11.2
4,h,1135000,1071,12.9
2,t,480000,8524,16.1
4,h,987000,8524,16.1
3,h,568000,4864,20.4
4,h,,4864,20.4
4,h,,3728,32.3
4,t,1860000,5454,13.8
4,h,,5454,13.8
2,u,850000,5454,13.8
2,t,820000,2356,13.8
2,h,783500,2356,13.8
2,u,1001000,11308,5.3
3,h,1125000,2890,8.9
2,u,,2890,8.9
2,u,600000,2890,8.9
2,h,720000,2947,8.8
2,h,697000,2947,8.8
2,h,770000,2674,8.8
2,u,,4794,16
3,h,1417500,4794,16
3,h,481000,5556,18
3,h,772000,5556,18
4,h,1150000,5556,18
4,h,615000,13830,18.4
3,h,545000,13830,18.4
3,h,,13830,18.4
3,h,672500,13830,18.4
3,h,575000,13830,18.4
3,h,1300000,3145,12.3
5,h,2135000,1554,7.8
2,h,496000,851,14
3,h,710000,1202,14
3,h,552000,1202,14
3,u,595000,3656,15.5
3,h,1040000,5629,11.7
3,h,630000,5629,11.7
3,h,1000000,5629,11.7
4,h,811000,5629,11.7
2,t,955000,5263,3.4
2,u,536000,5263,3.4
3,t,980000,5263,3.4
2,u,568000,5263,3.4
3,h,,10331,5.4
4,h,,10331,5.4
3,h,,8459,25.2
4,h,,8459,25.2
2,h,716000,1414,12.1
3,h,870000,2949,23.3
3,h,736000,8279,16.3
3,h,611000,8279,16.3
3,h,,8279,16.3
3,h,750000,8279,16.3
4,h,817500,1624,14.6
2,u,455000,1624,14.6
4,h,870000,4168,12.7
2,u,655000,4168,12.7
3,t,688000,3873,6.4
3,h,,3873,6.4
2,u,400000,3873,6.4
3,t,760000,3873,6.4
3,h,1050000,4918,4.3
3,h,,4918,4.3
2,u,440000,4918,4.3
1,u,322000,4918,4.3
3,h,,4918,4.3
3,t,,4918,4.3
1,u,527500,17496,0
3,h,,4718,29.8
6,h,430000,4718,29.8
3,t,,6162,20
3,u,930000,6162,20
3,t,800000,6162,20
3,h,551000,5812,25.9
3,h,650000,10529,17.9
3,h,678000,10529,17.9
3,h,661000,10529,17.9
3,h,661000,10529,17.9
4,h,835000,10529,17.9
4,h,1210000,6871,17.2
3,u,840000,6871,17.2
2,h,965000,6871,17.2
3,t,800000,3891,16.2
4,h,950000,3891,16.2
2,u,605000,3891,16.2
3,h,850000,3891,16.2
2,u,610000,3891,16.2
2,h,1590000,6232,6.2
3,h,,8280,26.5
3,h,1457000,3650,21.5
4,h,685000,3532,31.6
4,t,1050000,13366,14.2
1,h,,13366,14.2
4,h,1580000,13366,14.2
3,h,970000,13366,14.2
4,h,1487500,13366,14.2
2,h,1628800,13366,14.2
5,h,1230000,13366,14.2
3,h,970000,13366,14.2
4,h,950000,13366,14.2
3,h,1455000,4442,10.1
3,h,1600000,4442,10.1
3,h,1275000,4442,10.1
4,h,670000,9376,34.1
3,h,1002000,5498,6.2
2,t,695000,5498,6.2
4,t,,5498,6.2
2,t,718000,5498,6.2
3,h,1035000,2291,10.4
3,h,,2291,10.4
2,h,1325000,2291,10.4
3,u,555000,11806,22.7
3,h,,11806,22.7
2,h,750000,6821,1.8
1,u,383000,11364,5.3
1,u,,11364,5.3
3,h,800000,4973,15.4
3,h,930000,4973,15.4
3,h,864000,4973,15.4
3,h,,4973,15.4
3,u,701000,2651,11.2
3,h,,2651,11.2
4,h,1244000,2651,11.2
4,h,940000,146,24.3
3,h,1265000,3224,12.3
3,h,1110000,2547,12.3
3,t,1100000,2309,1.8
2,u,840000,2309,1.8
3,t,997000,7485,8.5
3,h,,7485,8.5
3,h,,7485,8.5
2,t,482000,3351,31.2
4,h,,15542,14.7
4,h,,15542,14.7
4,h,,15542,14.7
4,h,585000,15542,14.7
4,h,,15542,14.7
3,h,,15542,14.7
3,u,,8648,3.5
2,u,1700000,8648,3.5
3,t,,7717,4.6
4,h,,7717,4.6
1,u,,7717,4.6
1,u,,7717,4.6
2,h,,7717,4.6
3,h,,7717,4.6
2,u,585000,7717,4.6
3,h,1060000,14577,8.4
4,h,1470000,14577,8.4
3,h,1380000,14577,8.4
2,h,,14577,8.4
2,h,,14577,8.4
3,t,810000,14577,8.4
2,h,817000,14577,8.4
3,h,,14577,8.4
3,h,,938,18
2,u,569000,21650,12
2,h,,21650,12
1,u,380000,21650,12
4,h,795000,21650,12
3,h,973000,21650,12
3,h,700000,21650,12
3,t,675000,21650,12
3,h,715000,21650,12
4,h,,21650,12
2,h,505000,21650,12
3,u,635000,21650,12
3,t,1252500,14949,2.4
1,u,457000,14949,2.4
3,t,1417000,14949,2.4
3,h,,14949,2.4
2,u,650000,14949,2.4
1,u,492500,14949,2.4
3,t,1255000,14949,2.4
3,h,1800000,14949,2.4
